#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;x,,,,,,,,
#;;;;;;;;;;;;;;x,,,,,,,,
###TITLE NAMES###;;;;;;;;;;;;;;x,,,,,,,,
b_chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;Chikliguri;x,,,,,,,,
PROV1244;Balipolis;;;;;;;;;;;;;x,,,,,,,,
c_kamarupanagara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;x,,,,,,,,
c_kamarupanagara_adj;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;x,,,,,,,,
b_goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;Goalpara;x,,,,,,,,
b_agia;Agia;Agia;Agia;Agia;Agia;Agia;Agia;Agia;Agia;Agia;Agia;Agia;Agia;x,,,,,,,,
b_paikan;Paikan;Paikan;Paikan;Paikan;Paikan;Paikan;Paikan;Paikan;Paikan;Paikan;Paikan;Paikan;Paikan;x,,,,,,,,
b_kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;Kashikhagra;x,,,,,,,,
b_bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;Bajengdoba;x,,,,,,,,
b_resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;Resubelpara;x,,,,,,,,
b_dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;Dudhnai;x,,,,,,,,
b_dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;Dainadubi;x,,,,,,,,
PROV1321;Prakyatiskos;;;;;;;;;;;;;x,,,,,,,,
c_dimapur;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;x,,,,,,,,
c_dimapur_adj;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;x,,,,,,,,
b_pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;Pragjyotisa;x,,,,,,,,
b_bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;Bharalumukh;x,,,,,,,,
b_uzan_bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;Uzan Bazaar;x,,,,,,,,
b_chandmari;Chandmari;Chandmari;Chandmari;Chandmari;Chandmari;Chandmari;Chandmari;Chandmari;Chandmari;Chandmari;Chandmari;Chandmari;Chandmari;x,,,,,,,,
b_ulubari;Ulubari;Ulubari;Ulubari;Ulubari;Ulubari;Ulubari;Ulubari;Ulubari;Ulubari;Ulubari;Ulubari;Ulubari;Ulubari;x,,,,,,,,
b_kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;Kahilipara;x,,,,,,,,
b_lokhra;Lokhra;Lokhra;Lokhra;Lokhra;Lokhra;Lokhra;Lokhra;Lokhra;Lokhra;Lokhra;Lokhra;Lokhra;Lokhra;x,,,,,,,,
b_maligaon;Maligaon;Maligaon;Maligaon;Maligaon;Maligaon;Maligaon;Maligaon;Maligaon;Maligaon;Maligaon;Maligaon;Maligaon;Maligaon;x,,,,,,,,
PROV1296;Pragjyotisa;;;;;;;;;;;;;x,,,,,,,,
c_haruppeswara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;x,,,,,,,,
c_haruppeswara_adj;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;x,,,,,,,,
b_kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;Kamarupanagara;x,,,,,,,,
b_pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;Pakhamela;x,,,,,,,,
b_geruwa;Geruwa;Geruwa;Geruwa;Geruwa;Geruwa;Geruwa;Geruwa;Geruwa;Geruwa;Geruwa;Geruwa;Geruwa;Geruwa;x,,,,,,,,
b_kulhati;Kulhati;Kulhati;Kulhati;Kulhati;Kulhati;Kulhati;Kulhati;Kulhati;Kulhati;Kulhati;Kulhati;Kulhati;Kulhati;x,,,,,,,,
b_kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;Kalitakuchi;x,,,,,,,,
b_saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;Saniyadi;x,,,,,,,,
b_adharpara;Adharpara;Adharpara;Adharpara;Adharpara;Adharpara;Adharpara;Adharpara;Adharpara;Adharpara;Adharpara;Adharpara;Adharpara;Adharpara;x,,,,,,,,
b_bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;Bijulighat;x,,,,,,,,
PROV1418;Kamarupanagara;;;;;;;;;;;;;x,,,,,,,,
d_kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;x,,,,,,,,
d_kamapa_adj;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;Kamapa;x,,,,,,,,
k_kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;x,,,,,,,,
k_kamarupa_adj;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;Kamarupa;x,,,,,,,,
c_kutch;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;x,,,,,,,,
c_kutch_adj;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;x,,,,,,,,
b_kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;Kanthakota;x,,,,,,,,
b_adipur;Adipur;Adipur;Adipur;Adipur;Adipur;Adipur;Adipur;Adipur;Adipur;Adipur;Adipur;Adipur;Adipur;x,,,,,,,,
b_mundra;Mundra;Mundra;Mundra;Mundra;Mundra;Mundra;Mundra;Mundra;Mundra;Mundra;Mundra;Mundra;Mundra;x,,,,,,,,
b_bhuj;Bhuj;Bhuj;Bhuj;Bhuj;Bhuj;Bhuj;Bhuj;Bhuj;Bhuj;Bhuj;Bhuj;Bhuj;Bhuj;x,,,,,,,,
b_mandvi;Mandvi;Mandvi;Mandvi;Mandvi;Mandvi;Mandvi;Mandvi;Mandvi;Mandvi;Mandvi;Mandvi;Mandvi;Mandvi;x,,,,,,,,
b_nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;Nakhtarana;x,,,,,,,,
b_dayapar;Dayapar;Dayapar;Dayapar;Dayapar;Dayapar;Dayapar;Dayapar;Dayapar;Dayapar;Dayapar;Dayapar;Dayapar;Dayapar;x,,,,,,,,
b_khavda;Khavda;Khavda;Khavda;Khavda;Khavda;Khavda;Khavda;Khavda;Khavda;Khavda;Khavda;Khavda;Khavda;x,,,,,,,,
PROV1295;Kachos;;;;;;;;;;;;;x,,,,,,,,
c_dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;x,,,,,,,,
c_dvaraka_adj;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;x,,,,,,,,
b_dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;Dvaraka;x,,,,,,,,
b_naghadi;Naghadi;Naghadi;Naghadi;Naghadi;Naghadi;Naghadi;Naghadi;Naghadi;Naghadi;Naghadi;Naghadi;Naghadi;Naghadi;x,,,,,,,,
b_khimrana;Khimrana;Khimrana;Khimrana;Khimrana;Khimrana;Khimrana;Khimrana;Khimrana;Khimrana;Khimrana;Khimrana;Khimrana;Khimrana;x,,,,,,,,
b_alia_bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;Alia Bada;x,,,,,,,,
b_moti_banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;Moti Banugar;x,,,,,,,,
b_phala;Phala;Phala;Phala;Phala;Phala;Phala;Phala;Phala;Phala;Phala;Phala;Phala;Phala;x,,,,,,,,
b_jam_wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;Jam Wanthali;x,,,,,,,,
b_moti_bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;Moti Bhalsan;x,,,,,,,,
c_bhumilka;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;x,,,,,,,,
c_bhumilka_adj;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;x,,,,,,,,
b_jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;x,,,,,,,,
b_bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;x,,,,,,,,
b_plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;x,,,,,,,,
b_solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;x,,,,,,,,
b_vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;x,,,,,,,,
b_koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;x,,,,,,,,
b_shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;x,,,,,,,,
b_dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;x,,,,,,,,
PROV1134;Anarta;;;;;;;;;;;;;x,,,,,,,,
c_somnath;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;x,,,,,,,,
c_somnath_adj;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;x,,,,,,,,
b_delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;Delvada;x,,,,,,,,
b_somanatha;Somanatha;Somanatha;Somanatha;Somanatha;Somanatha;Somanatha;Somanatha;Somanatha;Somanatha;Somanatha;Somanatha;Somanatha;Somanatha;x,,,,,,,,
b_fudam;Fudam;Fudam;Fudam;Fudam;Fudam;Fudam;Fudam;Fudam;Fudam;Fudam;Fudam;Fudam;Fudam;x,,,,,,,,
b_malala;Malala;Malala;Malala;Malala;Malala;Malala;Malala;Malala;Malala;Malala;Malala;Malala;Malala;x,,,,,,,,
b_nava_bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;Nava Bandar;x,,,,,,,,
b_una;Una;Una;Una;Una;Una;Una;Una;Una;Una;Una;Una;Una;Una;x,,,,,,,,
b_kandhi;Kandhi;Kandhi;Kandhi;Kandhi;Kandhi;Kandhi;Kandhi;Kandhi;Kandhi;Kandhi;Kandhi;Kandhi;Kandhi;x,,,,,,,,
b_pasavala;Pasavala;Pasavala;Pasavala;Pasavala;Pasavala;Pasavala;Pasavala;Pasavala;Pasavala;Pasavala;Pasavala;Pasavala;Pasavala;x,,,,,,,,
PROV1266;Kanishkheia;;;;;;;;;;;;;x,,,,,,,,
c_valabhi;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;x,,,,,,,,
c_valabhi_adj;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;x,,,,,,,,
b_khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;Khetaka;x,,,,,,,,
b_stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;Stambhatirtha;x,,,,,,,,
b_shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;Shatrunjaya;x,,,,,,,,
b_undel;Undel;Undel;Undel;Undel;Undel;Undel;Undel;Undel;Undel;Undel;Undel;Undel;Undel;x,,,,,,,,
b_sarod;Sarod;Sarod;Sarod;Sarod;Sarod;Sarod;Sarod;Sarod;Sarod;Sarod;Sarod;Sarod;Sarod;x,,,,,,,,
b_nondhana;Nondhana;Nondhana;Nondhana;Nondhana;Nondhana;Nondhana;Nondhana;Nondhana;Nondhana;Nondhana;Nondhana;Nondhana;Nondhana;x,,,,,,,,
b_kavi;Kavi;Kavi;Kavi;Kavi;Kavi;Kavi;Kavi;Kavi;Kavi;Kavi;Kavi;Kavi;Kavi;x,,,,,,,,
b_sigam;Sigam;Sigam;Sigam;Sigam;Sigam;Sigam;Sigam;Sigam;Sigam;Sigam;Sigam;Sigam;Sigam;x,,,,,,,,
PROV1135;Varodaros;;;;;;;;;;;;;x,,,,,,,,
c_dhamalpur;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;x,,,,,,,,
c_dhamalpur_adj;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;x,,,,,,,,
b_vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;Vardhamana;x,,,,,,,,
b_dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;Dudhrej;x,,,,,,,,
b_kherali;Kherali;Kherali;Kherali;Kherali;Kherali;Kherali;Kherali;Kherali;Kherali;Kherali;Kherali;Kherali;Kherali;x,,,,,,,,
b_wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;Wadhwan;x,,,,,,,,
b_limali;Limali;Limali;Limali;Limali;Limali;Limali;Limali;Limali;Limali;Limali;Limali;Limali;Limali;x,,,,,,,,
b_kharva;Kharva;Kharva;Kharva;Kharva;Kharva;Kharva;Kharva;Kharva;Kharva;Kharva;Kharva;Kharva;Kharva;x,,,,,,,,
b_kadu;Kadu;Kadu;Kadu;Kadu;Kadu;Kadu;Kadu;Kadu;Kadu;Kadu;Kadu;Kadu;Kadu;x,,,,,,,,
b_shiani;Shiani;Shiani;Shiani;Shiani;Shiani;Shiani;Shiani;Shiani;Shiani;Shiani;Shiani;Shiani;Shiani;x,,,,,,,,
PROV1268;Alexandria Gugaratosia;;;;;;;;;;;;;x,,,,,,,,
c_sarasvata_mandala;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;x,,,,,,,,
c_sarasvata_mandala_adj;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;x,,,,,,,,
b_amaravati_gujarat;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;Amaravati;x,,,,,,,,
b_mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;Mohadavasaka;x,,,,,,,,
b_chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;Chandkheda;x,,,,,,,,
b_nava_naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;Nava Naroda;x,,,,,,,,
b_sanand;Sanand;Sanand;Sanand;Sanand;Sanand;Sanand;Sanand;Sanand;Sanand;Sanand;Sanand;Sanand;Sanand;x,,,,,,,,
b_godhavi;Godhavi;Godhavi;Godhavi;Godhavi;Godhavi;Godhavi;Godhavi;Godhavi;Godhavi;Godhavi;Godhavi;Godhavi;Godhavi;x,,,,,,,,
b_gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;Gandhinagar;x,,,,,,,,
b_palaj;Palaj;Palaj;Palaj;Palaj;Palaj;Palaj;Palaj;Palaj;Palaj;Palaj;Palaj;Palaj;Palaj;x,,,,,,,,
PROV1292;Ashapolis;;;;;;;;;;;;;x,,,,,,,,
d_sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;x,,,,,,,,
d_sarasvatamandala_adj;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;Sarasvatamandala;x,,,,,,,,
c_vadodara;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;x,,,,,,,,
c_vadodara_adj;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;x,,,,,,,,
b_bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;Bhrgukaccha;x,,,,,,,,
b_anand;Anand;Anand;Anand;Anand;Anand;Anand;Anand;Anand;Anand;Anand;Anand;Anand;Anand;x,,,,,,,,
b_bharuch;Bharuch;Bharuch;Bharuch;Bharuch;Bharuch;Bharuch;Bharuch;Bharuch;Bharuch;Bharuch;Bharuch;Bharuch;Bharuch;x,,,,,,,,
b_godhra;Godhra;Godhra;Godhra;Godhra;Godhra;Godhra;Godhra;Godhra;Godhra;Godhra;Godhra;Godhra;Godhra;x,,,,,,,,
b_dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;Dabhoi;x,,,,,,,,
b_naswadi;Naswadi;Naswadi;Naswadi;Naswadi;Naswadi;Naswadi;Naswadi;Naswadi;Naswadi;Naswadi;Naswadi;Naswadi;Naswadi;x,,,,,,,,
b_dediapada;Dediapada;Dediapada;Dediapada;Dediapada;Dediapada;Dediapada;Dediapada;Dediapada;Dediapada;Dediapada;Dediapada;Dediapada;Dediapada;x,,,,,,,,
b_bamangam;Bamangam;Bamangam;Bamangam;Bamangam;Bamangam;Bamangam;Bamangam;Bamangam;Bamangam;Bamangam;Bamangam;Bamangam;Bamangam;x,,,,,,,,
PROV1133;Barugaza;;;;;;;;;;;;;x,,,,,,,,
c_navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;x,,,,,,,,
c_navasarika_adj;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;x,,,,,,,,
b_navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;Navasarika;x,,,,,,,,
b_segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;Segvachhama;x,,,,,,,,
b_kamrej;Kamrej;Kamrej;Kamrej;Kamrej;Kamrej;Kamrej;Kamrej;Kamrej;Kamrej;Kamrej;Kamrej;Kamrej;Kamrej;x,,,,,,,,
b_kadodra;Kadodra;Kadodra;Kadodra;Kadodra;Kadodra;Kadodra;Kadodra;Kadodra;Kadodra;Kadodra;Kadodra;Kadodra;Kadodra;x,,,,,,,,
b_nana_varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;Nana Varachha;x,,,,,,,,
b_sachin;Sachin;Sachin;Sachin;Sachin;Sachin;Sachin;Sachin;Sachin;Sachin;Sachin;Sachin;Sachin;Sachin;x,,,,,,,,
b_maroli;Maroli;Maroli;Maroli;Maroli;Maroli;Maroli;Maroli;Maroli;Maroli;Maroli;Maroli;Maroli;Maroli;x,,,,,,,,
b_umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;Umbhrat;x,,,,,,,,
PROV1127;Sauraspont;;;;;;;;;;;;;x,,,,,,,,
c_daman;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;x,,,,,,,,
c_daman_adj;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;Suraparaka;x,,,,,,,,
